member_id,interest_rate_clean,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
45280422,5.93,7 years,Not Verified,01/03/2015,Fully Paid,credit_card,16938.66,0
1966996,7.9,3 years,Verified,01/11/2012,Fully Paid,debt_consolidation,36312.06,0
37727538,19.99,10+ years,Source Verified,01/11/2014,Current,debt_consolidation,7199.51,0
51252387,6.68,10+ years,Not Verified,01/05/2015,Current,car,857.88,0
56832059,7.26,9 years,Not Verified,01/06/2015,Current,debt_consolidation,1855.79,0
12457113,17.57,10+ years,Verified,01/01/2014,Current,debt_consolidation,24224.48,0
5811401,12.12,10+ years,Verified,01/05/2013,Current,credit_card,25572.01,0
64233798,5.32,< 1 year,Not Verified,01/09/2015,Current,credit_card,3004.09,0
27729089,12.99,10+ years,Verified,01/08/2014,Current,debt_consolidation,10818.46,0
23212333,6.49,10+ years,Verified,01/07/2014,Current,debt_consolidation,9936.85,0
4381010,18.49,2 years,Not Verified,01/03/2013,Current,major_purchase,2846.48,0
59790854,7.26,10+ years,Not Verified,01/07/2015,Fully Paid,debt_consolidation,4432.44,0
884259,6.92,3 years,Not Verified,01/03/2011,Fully Paid,home_improvement,4196.37,0
64803534,12.69,1 year,Verified,01/09/2015,Current,debt_consolidation,893.04,0
41146161,8.67,5 years,Source Verified,01/01/2015,Current,debt_consolidation,4545.56,0
32267972,16.29,10+ years,Source Verified,01/10/2014,Current,debt_consolidation,7215.55,0
58093899,11.53,,Verified,01/07/2015,Current,credit_card,3072.86,0
70080766,11.49,4 years,Not Verified,01/11/2015,Current,credit_card,426.99,0
13380441,9.67,2 years,Not Verified,01/02/2014,Fully Paid,credit_card,8936.65,0
27769514,12.49,10+ years,Verified,01/08/2014,Current,debt_consolidation,11862.87,0
42173844,8.19,10+ years,Source Verified,01/01/2015,Current,credit_card,3618.62,0
713537,16.32,5 years,Verified,01/07/2010,Fully Paid,debt_consolidation,12827.89,0
69262548,9.17,2 years,Not Verified,01/11/2015,Current,credit_card,885.49,0
51834159,15.61,8 years,Source Verified,01/05/2015,In Grace Period,debt_consolidation,2926.65,0
35633213,8.39,10+ years,Source Verified,01/10/2014,Late (31-120 days),credit_card,5666.01,0
7018795,17.77,7 years,Verified,01/06/2013,Fully Paid,credit_card,30800.98,0
6448221,12.12,5 years,Verified,01/05/2013,Current,credit_card,11710.06,0
5018047,10.16,< 1 year,Not Verified,01/04/2013,Fully Paid,debt_consolidation,9292.650208,0
53342369,9.99,< 1 year,Source Verified,01/05/2015,Current,debt_consolidation,3266.62,0
1371227,17.27,1 year,Verified,01/02/2012,Fully Paid,debt_consolidation,16740.45334,0
64626763,12.69,10+ years,Verified,01/10/2015,Current,debt_consolidation,659.55,0
1863737,12.12,9 years,Source Verified,01/10/2012,Charged Off,debt_consolidation,8208.47,12.96
64845434,7.89,10+ years,Verified,01/10/2015,Current,other,1555.89,0
8567795,9.71,2 years,Not Verified,01/09/2013,Current,debt_consolidation,12592.62,0
52015072,15.61,10+ years,Verified,01/06/2015,Current,debt_consolidation,3526.17,0
8752158,9.71,10+ years,Not Verified,01/09/2013,Current,credit_card,13500.17,0
47751494,12.29,5 years,Verified,01/04/2015,Current,debt_consolidation,3237.78,0
60717837,13.33,10+ years,Source Verified,01/08/2015,Current,debt_consolidation,335.59,0
54505166,13.33,1 year,Verified,01/06/2015,Current,debt_consolidation,1883.96,0
33860394,11.67,10+ years,Verified,01/10/2014,Fully Paid,debt_consolidation,11415.37,0
10751548,21.7,6 years,Source Verified,01/11/2013,Fully Paid,debt_consolidation,41047.10984,0
12656831,7.9,10+ years,Verified,01/01/2014,Current,debt_consolidation,14393.49,0
41586314,6.99,2 years,Source Verified,01/01/2015,Current,credit_card,2720.19,0
72858284,6.24,6 years,Not Verified,01/12/2015,Current,debt_consolidation,0,0
31067720,7.69,7 years,Not Verified,01/10/2014,Current,car,3369,0
24596057,16.99,< 1 year,Not Verified,01/07/2014,Fully Paid,credit_card,8438.33,0
34130739,13.98,10+ years,Verified,01/10/2014,Current,debt_consolidation,7748.72,0
70364740,7.89,2 years,Source Verified,01/11/2015,Current,credit_card,764.91,0
1586411,12.12,10+ years,Not Verified,01/06/2012,Fully Paid,debt_consolidation,15668.64,0
1506647,13.67,10+ years,Verified,01/05/2012,Fully Paid,debt_consolidation,8571.678828,0
1497478,9.76,6 years,Not Verified,01/05/2012,Fully Paid,debt_consolidation,5785.340203,0
13066807,7.9,10+ years,Verified,01/02/2014,Current,credit_card,17991.98,0
55268449,19.19,10+ years,Verified,01/06/2015,Current,moving,2175.06,0
47983688,15.61,< 1 year,Not Verified,01/04/2015,Current,vacation,1115.41,0
59631851,17.86,9 years,Source Verified,01/07/2015,Current,credit_card,4361.09,0
38730057,9.49,10+ years,Source Verified,01/11/2014,Current,debt_consolidation,6247.9,0
71237202,6.24,< 1 year,Not Verified,01/12/2015,Current,credit_card,253.63,0
15208252,16.59,10+ years,Source Verified,01/03/2014,Current,debt_consolidation,7759.29,0
72767092,5.32,1 year,Not Verified,01/12/2015,Current,credit_card,414.05,0
575554,7.74,10+ years,Not Verified,01/11/2009,Fully Paid,home_improvement,11238.74,0
7822182,8.9,< 1 year,Verified,01/08/2013,Charged Off,debt_consolidation,9756.88,1504.25
41380148,11.44,10+ years,Source Verified,01/01/2015,Current,debt_consolidation,6572.95,0
47377936,15.61,1 year,Verified,01/04/2015,Current,debt_consolidation,11044.99,0
66472182,11.53,< 1 year,Not Verified,01/10/2015,Fully Paid,home_improvement,2438.55,0
41440939,24.99,5 years,Verified,01/01/2015,Charged Off,debt_consolidation,4836.81,0
1670227,11.14,4 years,Not Verified,01/08/2012,Fully Paid,debt_consolidation,7085.668185,0
30895911,10.15,6 years,Source Verified,01/10/2014,Fully Paid,credit_card,16000.06,0
16881458,19.47,1 year,Source Verified,01/04/2014,Late (31-120 days),debt_consolidation,6614.02,0
18153517,20.99,7 years,Not Verified,01/05/2014,Current,home_improvement,5273.8,0
11039746,9.67,7 years,Source Verified,01/12/2013,Fully Paid,debt_consolidation,17243.15257,0
15099071,13.65,2 years,Verified,01/03/2014,Fully Paid,vacation,5520.59,0
33068824,13.66,7 years,Source Verified,01/11/2014,Current,debt_consolidation,3327.95,0
53753366,12.29,1 year,Source Verified,01/05/2015,Current,credit_card,2088.97,0
5338888,19.72,10+ years,Verified,01/04/2013,Fully Paid,home_improvement,3818.04947,0
1027073,5.42,2 years,Verified,01/07/2011,Fully Paid,other,1736.671172,0
71785937,18.2,3 years,Verified,01/12/2015,Current,debt_consolidation,190.31,0
17863775,7.69,10+ years,Not Verified,01/05/2014,Current,credit_card,3556.23,0
3786722,13.11,10+ years,Not Verified,01/02/2013,Charged Off,credit_card,4854.96,0
43915722,10.99,10+ years,Not Verified,01/02/2015,Current,credit_card,3229.72,0
1820441,7.62,1 year,Not Verified,01/09/2012,Fully Paid,wedding,4906.002498,0
1826182,18.49,10+ years,Verified,01/10/2012,Current,debt_consolidation,16480.51,0
1454952,7.62,2 years,Source Verified,01/04/2012,Fully Paid,debt_consolidation,7351.846532,0
6817343,16.29,10+ years,Verified,01/06/2013,Current,debt_consolidation,22526.84,0
67768783,13.99,8 years,Verified,01/10/2015,Current,debt_consolidation,1280.98,0
31387156,16.29,10+ years,Not Verified,01/10/2014,Current,medical,1588.65,0
17412089,13.98,10+ years,Source Verified,01/05/2014,Current,credit_card,8373,0
59034130,13.33,,Source Verified,01/08/2015,Current,debt_consolidation,1685.29,0
64666413,12.69,7 years,Not Verified,01/09/2015,Current,home_improvement,1475.76,0
67330270,13.18,6 years,Not Verified,01/11/2015,Current,debt_consolidation,1258.84,0
57955218,7.89,4 years,Not Verified,01/07/2015,Current,debt_consolidation,2247.32,0
5468524,17.77,2 years,Verified,01/04/2013,Current,debt_consolidation,12004.81,0
41332103,8.67,7 years,Source Verified,01/01/2015,Current,credit_card,4136.54,0
53836224,9.17,10+ years,Verified,01/06/2015,Current,debt_consolidation,7872.79,0
55075935,8.18,10+ years,Not Verified,01/06/2015,Current,debt_consolidation,2853.31,0
38681362,17.14,1 year,Source Verified,01/12/2014,Current,debt_consolidation,3704.94,0
15319696,18.92,7 years,Verified,01/04/2014,Current,debt_consolidation,16314.9,0
64933403,7.89,6 years,Not Verified,01/09/2015,Fully Paid,home_improvement,25559.02,0
663714,10.99,10+ years,Verified,01/05/2010,Fully Paid,home_improvement,28277.57,0
49525607,6.92,10+ years,Not Verified,01/05/2015,Current,credit_card,3689.35,0
17823088,13.65,9 years,Not Verified,01/05/2014,Current,debt_consolidation,13212.2,0
66722491,8.18,4 years,Verified,01/11/2015,Current,credit_card,935.78,0
19768073,10.15,< 1 year,Not Verified,01/06/2014,Late (31-120 days),debt_consolidation,8731.2,0
3096926,18.49,6 years,Not Verified,01/12/2012,Fully Paid,debt_consolidation,3275.84,0
17803908,24.5,3 years,Verified,01/05/2014,Current,small_business,7831.4,0
71240637,19.99,6 years,Source Verified,01/12/2015,Current,debt_consolidation,531.67,0
72648158,9.17,10+ years,Source Verified,01/12/2015,Issued,debt_consolidation,0,0
26227279,13.35,,Verified,01/09/2014,Current,debt_consolidation,6604.64,0
72837720,6.24,10+ years,Verified,01/12/2015,Current,debt_consolidation,0,0
65649728,9.99,2 years,Source Verified,01/10/2015,Current,credit_card,326.39,0
5006964,15.31,2 years,Verified,01/04/2013,Current,debt_consolidation,24098.6,0
1103714,11.71,4 years,Source Verified,01/09/2011,Fully Paid,credit_card,11903.00621,0
60979453,8.18,1 year,Source Verified,01/08/2015,Fully Paid,debt_consolidation,5608.58,0
65442429,17.86,10+ years,Not Verified,01/10/2015,Current,credit_card,1469.44,0
12440068,8.9,7 years,Not Verified,01/02/2014,Fully Paid,other,4296.44,0
240264,13.93,< 1 year,Not Verified,01/02/2008,Does not meet the,debt_consolidation,10108.11,0
22530990,14.49,6 years,Source Verified,01/07/2014,Current,credit_card,6011.49,0
61874245,18.25,2 years,Verified,01/08/2015,Current,credit_card,3954.19,0
41351272,21.99,< 1 year,Source Verified,01/01/2015,Current,debt_consolidation,4736.5,0
11983603,10.99,10+ years,Not Verified,01/01/2014,Charged Off,credit_card,6933.99,1532.88
13357461,9.67,10+ years,Verified,01/01/2014,Current,debt_consolidation,4090.28,0
55397900,5.32,10+ years,Source Verified,01/06/2015,Current,credit_card,5894.26,0
43458355,8.19,2 years,Source Verified,01/02/2015,Current,debt_consolidation,9653.2,0
53272195,12.29,7 years,Verified,01/06/2015,Current,home_improvement,2496.97,0
27079496,20.2,6 years,Source Verified,01/08/2014,Charged Off,credit_card,3485.36,0
44816987,13.33,7 years,Source Verified,01/03/2015,Current,debt_consolidation,4506.89,0
1294324,16.77,3 years,Source Verified,01/12/2011,Charged Off,other,4911.95,271.12
51301308,18.25,< 1 year,Source Verified,01/05/2015,Late (16-30 days),debt_consolidation,4947.03,0
1872451,12.12,10+ years,Not Verified,01/10/2012,Fully Paid,credit_card,15330.12772,0
63970331,12.69,8 years,Source Verified,01/09/2015,Current,debt_consolidation,1334.75,0
61646851,12.29,10+ years,Not Verified,01/08/2015,Current,debt_consolidation,4143.76,0
39693096,12.99,10+ years,Verified,01/12/2014,Current,home_improvement,6187.29,0
13647250,11.99,10+ years,Verified,01/02/2014,Current,debt_consolidation,5607.58,0
49910199,18.25,10+ years,Verified,01/05/2015,Current,debt_consolidation,7774.1,0
70349655,9.17,1 year,Source Verified,01/11/2015,Current,credit_card,186.7,0
38840371,13.66,1 year,Verified,01/12/2014,Current,debt_consolidation,1601.39,0
34662152,12.49,10+ years,Source Verified,01/10/2014,Current,debt_consolidation,9351.84,0
60978387,5.32,,Not Verified,01/08/2015,Current,home_improvement,1461.48,0
938255,5.99,10+ years,Source Verified,01/05/2011,Fully Paid,debt_consolidation,11355.62,0
12000112,12.99,4 years,Source Verified,01/10/2014,Fully Paid,credit_card,25447.03,0
49788776,23.99,2 years,Verified,01/04/2015,Current,debt_consolidation,6519.86,0
59572599,12.69,5 years,Source Verified,01/08/2015,Current,debt_consolidation,2787.54,0
19936919,13.98,10+ years,Not Verified,01/06/2014,Fully Paid,debt_consolidation,8336.05,0
1360614,11.71,< 1 year,Source Verified,01/02/2012,Fully Paid,credit_card,6727.39,0
34071081,8.39,< 1 year,Not Verified,01/10/2014,Current,debt_consolidation,4407.72,0
63079698,12.69,10+ years,Source Verified,01/09/2015,Current,debt_consolidation,3319.27,0
1234988,7.51,10+ years,Not Verified,01/11/2011,Fully Paid,car,6712.923852,0
73464121,20.5,10+ years,Verified,01/12/2015,Issued,debt_consolidation,0,0
60898470,13.99,3 years,Source Verified,01/08/2015,Current,debt_consolidation,1428.77,0
32659084,16.29,2 years,Source Verified,01/10/2014,Current,debt_consolidation,7561.23,0
11919334,16.24,5 years,Source Verified,01/01/2014,Current,credit_card,7830.8,0
19728053,19.52,10+ years,Not Verified,01/06/2014,Current,home_improvement,8720.81,0
67668089,17.86,1 year,Verified,01/10/2015,Current,debt_consolidation,1636.72,0
31657655,10.99,9 years,Source Verified,01/10/2014,Current,debt_consolidation,9807.99,0
58771154,24.99,7 years,Source Verified,01/07/2015,Current,debt_consolidation,4852.33,0
9108310,9.25,10+ years,Source Verified,01/10/2013,Fully Paid,debt_consolidation,16027.67,0
63494900,18.55,10+ years,Verified,01/09/2015,Current,debt_consolidation,2417.13,0
11948660,7.9,10+ years,Source Verified,01/12/2013,Fully Paid,credit_card,33213.43998,0
9410158,12.99,2 years,Verified,01/10/2013,Fully Paid,debt_consolidation,22645.7,0
10430360,16.2,3 years,Verified,01/11/2013,Charged Off,debt_consolidation,11176.17,0
40364626,14.99,10+ years,Verified,01/12/2014,Current,home_improvement,6220.18,0
70799991,6.89,10+ years,Verified,01/12/2015,Current,home_improvement,388.3,0
49933863,6.92,< 1 year,Source Verified,01/05/2015,Current,debt_consolidation,2804.51,0
61834052,24.99,1 year,Verified,01/08/2015,Current,debt_consolidation,3109.37,0
64825679,11.53,10+ years,Not Verified,01/10/2015,Current,credit_card,1260.85,0
6057689,22.95,3 years,Verified,01/05/2013,Fully Paid,debt_consolidation,38255.5787,0
13387331,15.31,10+ years,Source Verified,01/03/2014,Current,debt_consolidation,20472.69,0
1657447,16.29,< 1 year,Not Verified,01/07/2012,Fully Paid,medical,9217.4,0
72167379,19.48,10+ years,Verified,01/12/2015,Issued,debt_consolidation,0,0
71855854,9.76,8 years,Source Verified,01/12/2015,Current,debt_consolidation,0,0
23603118,12.49,,Verified,01/07/2014,Fully Paid,credit_card,4444.84,0
10760842,8.9,7 years,Source Verified,01/12/2013,Fully Paid,debt_consolidation,23143.02,0
8073796,8.9,10+ years,Verified,01/08/2013,Current,debt_consolidation,24742.33,0
9408986,13.67,,Verified,01/10/2013,Fully Paid,debt_consolidation,31097.65082,0
5472586,6.03,9 years,Verified,01/04/2013,Current,credit_card,20084.36,0
22411902,6.49,3 years,Not Verified,01/07/2014,Fully Paid,debt_consolidation,7514.63,0
1703515,7.62,2 years,Not Verified,01/08/2012,Fully Paid,debt_consolidation,6717.181732,0
37005516,15.99,1 year,Not Verified,01/11/2014,Current,other,1473.78,0
787427,9.62,< 1 year,Source Verified,01/11/2010,Fully Paid,major_purchase,11372.6146,0
62989432,19.19,1 year,Verified,01/09/2015,Current,house,1758.78,0
68318637,13.67,,Not Verified,01/11/2015,Current,other,222.01,0
30875758,12.99,3 years,Source Verified,01/10/2014,Current,home_improvement,10106.85,0
60264544,8.18,1 year,Not Verified,01/07/2015,Current,debt_consolidation,3383.53,0
22943891,10.15,6 years,Not Verified,01/07/2014,Current,debt_consolidation,19240.94,0
49791886,22.99,2 years,Source Verified,01/04/2015,Fully Paid,debt_consolidation,18765.19,0
41822007,15.59,10+ years,Verified,01/01/2015,Current,debt_consolidation,4185.94,0
8330570,10.64,,Verified,01/08/2013,Fully Paid,debt_consolidation,13527.98122,0
62269856,19.99,4 years,Verified,01/08/2015,Current,debt_consolidation,2119.35,0
53582863,19.19,4 years,Verified,01/06/2015,Current,small_business,2602.41,0
1239174,15.96,4 years,Not Verified,01/11/2011,Fully Paid,debt_consolidation,9152.32,0
41441045,7.49,4 years,Not Verified,01/01/2015,Current,credit_card,2234.33,0
49524201,9.17,4 years,Not Verified,01/04/2015,Fully Paid,debt_consolidation,11023.76,0
12429281,15.61,4 years,Source Verified,01/01/2014,Current,medical,8181.2,0
5808262,14.33,3 years,Not Verified,01/05/2013,Fully Paid,credit_card,16856.40317,0
22210698,13.98,5 years,Not Verified,01/07/2014,Current,home_improvement,9225.36,0
1067966,5.42,4 years,Source Verified,01/08/2011,Fully Paid,other,13027.66412,0
49725439,15.61,10+ years,Not Verified,01/04/2015,Current,debt_consolidation,2370.31,0
536723,12.18,2 years,Source Verified,01/10/2009,Fully Paid,debt_consolidation,23300.7,0
64567650,7.26,3 years,Verified,01/09/2015,Current,credit_card,2581.11,0
3977627,12.12,7 years,Not Verified,01/02/2013,Current,debt_consolidation,23287.28,0
42043864,14.99,10+ years,Source Verified,01/01/2015,Current,home_improvement,2317.54,0
4721879,6.62,7 years,Not Verified,01/03/2013,Fully Paid,car,6362.5,0
66075241,10.99,1 year,Not Verified,01/10/2015,Current,debt_consolidation,2342.21,0
59082910,5.32,10+ years,Not Verified,01/07/2015,Current,debt_consolidation,3529.91,0
43375220,13.99,5 years,Source Verified,01/02/2015,Current,debt_consolidation,2804.73,0
11973636,7.9,5 years,Not Verified,01/01/2014,Current,other,4318.08,0
24234077,13.98,5 years,Source Verified,01/07/2014,Current,debt_consolidation,11617.12,0
2840988,8.9,1 year,Verified,01/12/2012,Fully Paid,credit_card,13207.22,0
23594215,10.99,3 years,Source Verified,01/07/2014,Current,debt_consolidation,3535.38,0
1567367,16.2,8 years,Source Verified,01/10/2013,Fully Paid,credit_card,16756.94303,0
46306960,6.92,8 years,Source Verified,01/03/2015,Current,credit_card,7383.35,0
3957666,13.11,10+ years,Verified,01/02/2013,Current,credit_card,35431.11,0
58055435,14.65,9 years,Not Verified,01/07/2015,Current,other,1263.79,0
10753214,18.55,10+ years,Verified,01/12/2013,Current,credit_card,14151.29,0
58569183,14.65,7 years,Verified,01/08/2015,Current,credit_card,2813.27,0
66453494,10.99,10+ years,Verified,01/10/2015,Current,debt_consolidation,1151.04,0
415777,9.63,9 years,Source Verified,01/03/2009,Charged Off,debt_consolidation,7380.76,10.64
61445091,18.55,1 year,Verified,01/08/2015,Current,debt_consolidation,565.28,0
15080807,15.31,< 1 year,Source Verified,01/04/2014,Fully Paid,debt_consolidation,12892.44913,0
1272895,7.51,4 years,Verified,01/12/2011,Fully Paid,other,5538.32,0
46866391,19.52,2 years,Source Verified,01/03/2015,Charged Off,debt_consolidation,939.22,0
49941596,9.17,2 years,Verified,01/04/2015,Current,debt_consolidation,2036.24,0
