member_id,loan_amnt,funded_amnt,term,interest_rate,grade,sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose,addr_state,total_pymnt,last_pymnt_amnt,application_type,recoveries
45330822,30000,30000, 60 months,13.33,C,C3,9 years,MORTGAGE,85000,Verified,1/03/2015,Current,debt_consolidation,NY,6854.58,687.68,INDIVIDUAL,0
32688174,20000,20000, 36 months,14.49,C,C4,10+ years,OWN,60000,Verified,1/10/2014,Charged Off,credit_card,LA,3425.55,688.33,INDIVIDUAL,0
62866067,35000,35000, 36 months,7.26,A,A4,3 years,MORTGAGE,150000,Verified,1/08/2015,Fully Paid,debt_consolidation,MA,35389.99,34333.35,INDIVIDUAL,0
976422,3150,3150, 36 months,6,B,B2,4 years,RENT,96000,Not Verified,1/06/2011,Fully Paid,home_improvement,CA,3302,2434.13,INDIVIDUAL,0
46816101,28000,28000, 36 months,10.99,B,B4,10+ years,MORTGAGE,102000,Source Verified,1/04/2015,Fully Paid,debt_consolidation,CA,28233.21,7350.84,INDIVIDUAL,0
49997089,11200,11200, 36 months,14.65,C,C5,5 years,RENT,30000,Source Verified,1/05/2015,Current,credit_card,TN,3124.82,386.34,INDIVIDUAL,0
67730836,6000,6000, 36 months,12.69,C,C2,,OWN,30000,Source Verified,1/10/2015,Current,debt_consolidation,FL,398.31,201.27,INDIVIDUAL,0
36995728,24000,24000, 36 months,7.49,A,A4,< 1 year,RENT,350000,Source Verified,1/11/2014,Current,credit_card,CA,10440.17,746.44,INDIVIDUAL,0
1054871,3000,3000, 36 months,10.99,B,B3,,MORTGAGE,71400,Not Verified,1/08/2011,Fully Paid,major_purchase,GA,3531.797909,113.95,INDIVIDUAL,0
67782487,14100,"$14,100", 60 months,13.99,C,C4,10+ years,RENT,89677,Source Verified,1/10/2015,,credit_card,WA,650.53,328.01,INDIVIDUAL,0
58773353,1800,1800, 36 months,10.99,B,B4,5 years,RENT,52000,Not Verified,1/07/2015,,major_purchase,FL,293.55,58.93,INDIVIDUAL,0
737127,8000,8000, 36 months,7.88,A,A5,2 years,MORTGAGE,30000,Not Verified,1/09/2010,Fully Paid,credit_card,CA,9006.11,509.43,INDIVIDUAL,0
62734957,21500,21500, 36 months,11.53,B,B5,6 years,MORTGAGE,105000,Not Verified,1/08/2015,Current,debt_consolidation,PA,2823.1,709.3,INDIVIDUAL,0
55287777,7600,7600, 36 months,10.99,B,B4,4 years,RENT,43000,Not Verified,1/06/2015,Current,debt_consolidation,WI,1732.18,248.78,INDIVIDUAL,0
60908832,24000,24000, 60 months,7.89,A,A5,10+ years,MORTGAGE,88000,Source Verified,1/08/2015,Current,credit_card,VA,2416.38,485.38,INDIVIDUAL,0
14818277,30000,30000, 60 months,15.61,C,C5,10+ years,MORTGAGE,75000,Source Verified,1/03/2014,Current,credit_card,MO,15190.14,723.34,INDIVIDUAL,0
1499992,10000,10000, 36 months,6.03,A,A1,4 years,RENT,41000,Not Verified,1/05/2012,Fully Paid,debt_consolidation,MD,10730.23,3951.77,INDIVIDUAL,0
23413494,19200,19200, 36 months,11.67,B,B4,10+ years,MORTGAGE,157000,Not Verified,1/08/2014,Fully Paid,debt_consolidation,PA,21503.22,13252.12,INDIVIDUAL,0
51005884,25000,25000, 60 months,9.17,B,B2,2 years,MORTGAGE,70000,Source Verified,1/05/2015,Current,debt_consolidation,CO,4142.77,521.03,INDIVIDUAL,0
67879205,15000,15000, 36 months,9.17,B,B2,10+ years,MORTGAGE,80000,Source Verified,1/10/2015,Current,credit_card,IN,948.74,478.19,INDIVIDUAL,0
60978487,26000,26000, 60 months,10.99,B,B4,10+ years,RENT,55000,Verified,1/08/2015,Current,debt_consolidation,CA,2810.03,565.18,INDIVIDUAL,0
8999282,10000,10000, 36 months,19.2,D,D3,2 years,RENT,57000,Source Verified,1/09/2013,Current,credit_card,FL,9924.06,367.58,INDIVIDUAL,0
22701294,10000,10000, 36 months,9.17,B,B1,,RENT,54000,Verified,1/07/2014,Charged Off,debt_consolidation,CA,3187.9,318.79,INDIVIDUAL,0
72837626,16000,16000, 60 months,13.67,C,C4,4 years,RENT,45000,Source Verified,1/12/2015,Issued,debt_consolidation,OH,0,0,INDIVIDUAL,0
71625824,10000,10000, 36 months,11.99,C,C1,4 years,RENT,69000,Source Verified,1/12/2015,Current,credit_card,NY,0,0,INDIVIDUAL,0
1295369,7000,7000, 36 months,11.71,B,B3,7 years,MORTGAGE,72800,Verified,1/12/2011,Fully Paid,,MD,8334.521695,233.37,INDIVIDUAL,0
72929231,6525,6525, 36 months,17.97,D,D4,,RENT,65000,Source Verified,1/12/2015,Issued,debt_consolidation,NJ,0,0,INDIVIDUAL,0
55537652,13175,13175, 60 months,21.99,F,F1,9 years,RENT,45000,Source Verified,1/06/2015,Current,debt_consolidation,NY,2515.41,348.65,INDIVIDUAL,0
70340554,21000,21000, 60 months,12.59,C,C2,10+ years,RENT,100000,Not Verified,1/11/2015,Current,debt_consolidation,NY,568.89,583.58,INDIVIDUAL,0
44173142,7000,7000, 36 months,12.29,C,C1,4 years,RENT,52000,Source Verified,1/02/2015,Current,,OH,2325.24,233.48,INDIVIDUAL,0
1787673,13200,13200, 36 months,12.12,B,B3,< 1 year,MORTGAGE,90000,Verified,1/09/2012,Fully Paid,debt_consolidation,CA,15808.91518,444.41,INDIVIDUAL,0
38690275,7475,7475, 36 months,13.66,C,C3,2 years,RENT,33000,Source Verified,1/11/2014,Current,debt_consolidation,LA,3311.74,254.25,INDIVIDUAL,0
58689184,10725,"10,725", 36 months,18.25,E,E1,4 years,OWN,65000,Source Verified,1/07/2015,Current,small_business,CA,2323.67,389.09,INDIVIDUAL,0
49924697,35000,35000, 60 months,10.99,B,B4,8 years,MORTGAGE,102000,Verified,1/04/2015,Current,debt_consolidation,CT,6043.82,760.82,INDIVIDUAL,0
1706367,10000,10000, 36 months,10.16,B,B1,4 years,RENT,35000,Not Verified,1/08/2012,Fully Paid,debt_consolidation,IL,10562.36,5626.78,INDIVIDUAL,0
12001934,35000,35000, 36 months,12.85,B,B4,10+ years,MORTGAGE,270000,Source Verified,1/01/2014,Current,debt_consolidation,MO,27065.71,1176.77,INDIVIDUAL,0
38779847,35000,35000, 60 months,22.99,F,F1,2 years,MORTGAGE,104000,Verified,1/11/2014,Charged Off,debt_consolidation,VA,4887.65,986.47,INDIVIDUAL,0
1067966,12000,"$12,000", 36 months,5.42,A,A1,4 years,MORTGAGE,140000,Source Verified,1/08/2011,Fully Paid,other,IL,13027.66412,375.25,INDIVIDUAL,0
40781111,5500,5500, 36 months,11.99,B,B5,< 1 year,OWN,21600,Source Verified,1/01/2015,,debt_consolidation,FL,2184.59,182.66,INDIVIDUAL,0
43327443,20000,20000, 36 months,6.99,A,A3,10+ years,OWN,120000,Source Verified,1/02/2015,Current,credit_card,FL,6784.29,617.46,INDIVIDUAL,0
1768261,32875,32875, 36 months,21.7,E,E2,< 1 year,RENT,110000,Verified,1/10/2013,Charged Off,major_purchase,NY,15078,1250.42,INDIVIDUAL,3824.22
70398109,9000,9000, 36 months,5.32,A,A1,9 years,RENT,51500,Not Verified,1/11/2015,Current,credit_card,MA,264.39,271.04,INDIVIDUAL,0
68138008,3000,3000, 36 months,12.05,C,C1,6 years,MORTGAGE,40000,Source Verified,1/11/2015,Current,car,NC,197.43,99.72,INDIVIDUAL,0
72277601,23000,23000, 36 months,12.59,C,C2,< 1 year,RENT,95000,Verified,1/12/2015,Current,credit_card,CA,0,0,INDIVIDUAL,0
70650227,12000,12000, 36 months,20.99,E,E5,3 years,MORTGAGE,37000,Verified,1/12/2015,Current,credit_card,AZ,529,556.99,INDIVIDUAL,0
988002,7500,7500, 36 months,15.23,C,C5,3 years,MORTGAGE,90000,Not Verified,1/06/2011,Fully Paid,debt_consolidation,NV,8964.45,4040.68,INDIVIDUAL,0
38962968,3500,3500, 36 months,11.99,B,B5,5 years,MORTGAGE,70000,Not Verified,1/12/2014,Current,other,GA,1506.46,116.24,INDIVIDUAL,0
69920492,11525,11525, 36 months,13.18,C,C3,10+ years,RENT,36000,Source Verified,1/11/2015,Current,,GA,770.22,389.33,INDIVIDUAL,0
47582449,10000,10000, 60 months,18.84,E,E2,10+ years,RENT,50000,Source Verified,1/04/2015,Current,debt_consolidation,MA,2316.3,258.53,INDIVIDUAL,0
21328444,25000,25000, 60 months,15.61,D,D1,,MORTGAGE,66768.48,Source Verified,1/06/2014,Fully Paid,credit_card,CA,27198.97,23582.23,INDIVIDUAL,0
5996838,12075,12075, 36 months,16.29,C,C4,2 years,OWN,71000,Not Verified,1/05/2013,Charged Off,debt_consolidation,PA,6999.06,568.34,INDIVIDUAL,1173.52
13178391,15000,15000, 60 months,14.98,C,C3,10+ years,MORTGAGE,75000,Source Verified,1/01/2014,Fully Paid,debt_consolidation,CA,18376.45,11599.15,INDIVIDUAL,0
642874,13000,13000, 36 months,10.25,B,B2,2 years,RENT,76000,Not Verified,1/04/2010,Charged Off,debt_consolidation,NY,13445.11,55.01,INDIVIDUAL,0
47993275,23000,23000, 60 months,13.99,C,C4,8 years,MORTGAGE,55328,Source Verified,1/04/2015,Current,,MN,4396.67,535.06,INDIVIDUAL,0
569989,6000,"6,000", 36 months,13.57,C,C3,< 1 year,RENT,60000,Not Verified,1/11/2009,Fully Paid,major_purchase,PA,7333.77,221.17,INDIVIDUAL,0
1583248,20000,20000, 60 months,21.48,E,E4,10+ years,RENT,40000,Verified,1/06/2012,Late (16-30 days),debt_consolidation,NY,22387.85,546.49,INDIVIDUAL,0
604754,4800,4800, 36 months,16.35,E,E1,7 years,RENT,38800,Not Verified,1/01/2010,Does not meet the credit policy. Status:Fully Paid,small_business,CA,6003.7,1604.43,INDIVIDUAL,0
21348416,20000,20000, 36 months,6.49,A,A2,10+ years,MORTGAGE,97000,Source Verified,1/06/2014,Current,credit_card,VA,11032.02,612.89,INDIVIDUAL,0
27079107,28000,28000, 60 months,16.29,D,D2,3 years,MORTGAGE,150000,Source Verified,1/08/2014,Current,debt_consolidation,MD,11648.91,685.23,INDIVIDUAL,0
66302920,29950,29950, 60 months,9.99,B,B3,2 years,MORTGAGE,130000,Source Verified,1/10/2015,Current,home_improvement,VA,1875.39,636.21,INDIVIDUAL,0
14509436,16000,16000, 36 months,14.64,C,C3,10+ years,MORTGAGE,115000,Source Verified,1/03/2014,Fully Paid,debt_consolidation,AL,17999.95,12481.65,INDIVIDUAL,0
31136861,2500,2500, 36 months,18.99,E,E1,,RENT,8652,Verified,1/10/2014,Current,other,IN,1374.45,91.63,INDIVIDUAL,0
66712805,35000,35000, 36 months,12.29,C,C1,5 years,RENT,250000,Source Verified,1/10/2015,Current,debt_consolidation,MA,3478.18,1167.36,INDIVIDUAL,0
44037408,5000,5000, 36 months,6.92,A,A4,10+ years,MORTGAGE,65000,Not Verified,1/02/2015,Current,debt_consolidation,IN,1692.47,154.21,INDIVIDUAL,0
51320815,14500,14500, 60 months,17.57,D,D4,5 years,RENT,52000,Source Verified,1/05/2015,Current,debt_consolidation,FL,2904.49,364.83,INDIVIDUAL,0
11638679,11400,11400, 36 months,10.99,B,B2,10+ years,OWN,85000,Source Verified,1/12/2013,Fully Paid,credit_card,MI,8955.96,4634.22,INDIVIDUAL,0
65972299,18000,18000, 36 months,9.99,B,B3,< 1 year,RENT,36000,Source Verified,1/10/2015,Current,,UT,1732.2,580.73,INDIVIDUAL,0
67727324,20000,20000, 36 months,5.32,A,A1,1 year,MORTGAGE,150000,Not Verified,1/10/2015,Current,debt_consolidation,MD,1198.69,602.3,INDIVIDUAL,0
59689686,5000,5000, 36 months,12.29,C,C1,3 years,RENT,42000,Source Verified,1/07/2015,Current,debt_consolidation,OH,830.44,166.77,INDIVIDUAL,0
4721879,5800,5800, 36 months,6.62,A,A2,7 years,MORTGAGE,52000,Not Verified,1/03/2013,Fully Paid,car,TX,6362.5,1910.25,INDIVIDUAL,0
65620252,20000,20000, 60 months,17.86,D,D5,6 years,MORTGAGE,70000,Source Verified,1/10/2015,Current,debt_consolidation,MO,1469.44,506.35,INDIVIDUAL,0
53855189,25000,25000, 36 months,13.99,C,C4,10+ years,OWN,65000,Source Verified,1/06/2015,Current,debt_consolidation,TX,5960.81,854.32,INDIVIDUAL,0
44687597,18000,18000, 60 months,18.84,E,E2,2 years,RENT,36000,Source Verified,1/03/2015,Current,debt_consolidation,AL,4634.66,465.35,INDIVIDUAL,0
12447264,27600,27600, 60 months,15.61,C,C4,10+ years,MORTGAGE,63000,Source Verified,1/02/2014,Current,debt_consolidation,CA,15306.04,665.48,INDIVIDUAL,0
44225626,6000,6000, 36 months,11.53,B,B5,5 years,MORTGAGE,35000,Source Verified,1/03/2015,Current,debt_consolidation,FL,1975.66,197.95,INDIVIDUAL,0
51924436,7500,7500, 36 months,13.99,C,C4,6 years,RENT,24146,Not Verified,1/05/2015,Current,debt_consolidation,CA,2044.57,256.3,INDIVIDUAL,0
70801075,35000,35000, 60 months,16.55,D,D2,10+ years,MORTGAGE,120000,Verified,1/12/2015,Current,debt_consolidation,IN,797.04,861.4,INDIVIDUAL,0
24795790,9600,9600, 36 months,13.35,C,C2,5 years,MORTGAGE,52000,Not Verified,1/07/2014,Current,debt_consolidation,NJ,5526.53,325.09,INDIVIDUAL,0
1515474,24000,24000, 36 months,8.9,A,A5,10+ years,MORTGAGE,60473,Verified,1/05/2012,Fully Paid,debt_consolidation,CA,26084.73,16195.19,INDIVIDUAL,0
45790012,8200,8200, 36 months,13.99,C,C4,8 years,MORTGAGE,49625,Not Verified,1/03/2015,Current,debt_consolidation,TX,2789.45,280.22,INDIVIDUAL,0
1726438,6000,6000, 36 months,12.12,B,B3,< 1 year,OWN,72000,Verified,1/08/2012,Fully Paid,credit_card,KS,6912.693571,1726.96,INDIVIDUAL,0
1237960,15600,15600, 36 months,19.42,E,E3,10+ years,MORTGAGE,148112,Source Verified,1/11/2011,Charged Off,home_improvement,NY,19279.61,575.16,INDIVIDUAL,253.02
10776864,3500,3500, 36 months,19.52,D,D4,< 1 year,RENT,39332,Not Verified,1/11/2013,Fully Paid,car,NC,4185.241891,1705.49,INDIVIDUAL,0
39111709,15000,15000, 60 months,19.24,E,E2,,OWN,60000,Verified,1/12/2014,Current,debt_consolidation,WV,4677.17,391.1,INDIVIDUAL,0
36997328,4500,4500, 36 months,6.99,A,A3,10+ years,RENT,36000,Not Verified,1/11/2014,Current,credit_card,MS,1942.4,138.93,INDIVIDUAL,0
1546270,8000,8000, 36 months,6.62,A,A2,4 years,MORTGAGE,80000,Not Verified,1/05/2012,Fully Paid,debt_consolidation,WI,8812.93024,1702.06,INDIVIDUAL,0
63070462,20000,20000, 36 months,9.17,B,B2,4 years,RENT,70000,Not Verified,1/09/2015,Current,credit_card,CA,2524.85,637.58,INDIVIDUAL,0
65518806,12000,12000, 36 months,14.65,C,C5,5 years,RENT,72000,Not Verified,1/10/2015,Current,debt_consolidation,OH,1222.29,413.94,INDIVIDUAL,0
72748999,28000,28000, 60 months,8.49,B,B1,5 years,MORTGAGE,95000,Source Verified,1/12/2015,Issued,credit_card,TX,0,0,INDIVIDUAL,0
54466031,8000,8000, 36 months,10.99,B,B4,10+ years,RENT,55000,Verified,1/06/2015,Fully Paid,debt_consolidation,WI,8165.29,7913.18,INDIVIDUAL,0
30015459,2000,2000, 36 months,12.49,B,B5,< 1 year,RENT,10000,Not Verified,1/09/2014,Fully Paid,debt_consolidation,NY,2219.97,1484.07,INDIVIDUAL,0
15959918,11175,11175, 36 months,16.59,D,D1,10+ years,RENT,28000,Source Verified,1/04/2014,Current,debt_consolidation,WI,8319.15,396.15,INDIVIDUAL,0
64955625,12000,12000, 36 months,9.17,B,B2,4 years,RENT,50000,Not Verified,1/10/2015,Current,credit_card,CA,758.99,382.55,INDIVIDUAL,0
65649728,3500,3500, 36 months,9.99,B,B3,2 years,OWN,55000,Source Verified,1/10/2015,Current,credit_card,KY,326.39,112.92,INDIVIDUAL,0
58358870,14000,14000, 60 months,14.65,C,C5,10+ years,RENT,68333,Source Verified,1/07/2015,Current,debt_consolidation,FL,1971.61,330.5,INDIVIDUAL,0
10696793,11400,11400, 60 months,20.2,D,D5,,RENT,88000,Verified,1/11/2013,Current,debt_consolidation,CA,8031.92,303.31,INDIVIDUAL,0
508074,9000,9000, 36 months,9.63,A,A5,2 years,MORTGAGE,43500,Verified,1/07/2009,Fully Paid,debt_consolidation,MD,10396.47,308.99,INDIVIDUAL,0
765641,17000,12625, 60 months,15.21,D,D2,< 1 year,RENT,55000,Not Verified,1/10/2010,Fully Paid,,MA,17133.4,6320.98,INDIVIDUAL,0
49941596,8000,8000, 36 months,9.17,B,B2,2 years,MORTGAGE,42000,Verified,1/04/2015,Current,debt_consolidation,CA,2036.24,255.04,INDIVIDUAL,0
30185018,15000,15000, 60 months,12.99,C,C1,1 year,MORTGAGE,120000,Verified,1/10/2014,Current,debt_consolidation,TX,5091.24,341.22,INDIVIDUAL,0
57135385,24000,"24,000", 36 months,7.26,A,A4,7 years,MORTGAGE,65228,Verified,1/07/2015,Current,credit_card,OR,4453.78,743.91,INDIVIDUAL,0
1445102,12000,12000, 36 months,9.76,B,B1,10+ years,MORTGAGE,120000,Source Verified,1/04/2012,Fully Paid,home_improvement,NY,13802.19496,3013.29,INDIVIDUAL,0
67269902,35000,35000, 36 months,13.99,C,C4,< 1 year,MORTGAGE,275000,Verified,1/10/2015,Current,home_improvement,VA,3560.95,1196.05,INDIVIDUAL,0
41258520,29000,29000, 36 months,7.49,A,A4,10+ years,OWN,93000,Source Verified,1/01/2015,Current,credit_card,MI,10811.33,901.95,INDIVIDUAL,0
15029188,6500,6500, 36 months,16.59,D,D1,< 1 year,RENT,28880,Verified,1/03/2014,Fully Paid,credit_card,CA,7236.502935,5393.14,INDIVIDUAL,0
47377290,35000,35000, 60 months,10.99,B,B4,10+ years,MORTGAGE,73000,Verified,1/04/2015,Current,credit_card,MO,6826.01,760.82,INDIVIDUAL,0
8209365,15000,15000, 36 months,11.99,B,B3,7 years,MORTGAGE,55000,Verified,1/09/2013,Fully Paid,debt_consolidation,NY,15846.36,13355.61,INDIVIDUAL,0
58722704,21000,21000, 60 months,9.99,B,B3,10+ years,MORTGAGE,96017,Source Verified,1/07/2015,Current,home_improvement,NY,2653.23,446.09,INDIVIDUAL,0
70629194,20400,20400, 36 months,7.89,A,A5,9 years,MORTGAGE,90000,Not Verified,1/12/2015,Current,car,TX,629.29,638.23,INDIVIDUAL,0
17703108,10400,10400, 60 months,15.61,C,C5,10+ years,RENT,56000,Source Verified,1/05/2014,Fully Paid,debt_consolidation,DE,12174.33,8914.45,INDIVIDUAL,0
49313813,23500,23500, 60 months,9.17,B,B2,8 years,MORTGAGE,136000,Not Verified,1/04/2015,Current,debt_consolidation,OK,3906.19,489.77,INDIVIDUAL,0
63059405,18900,18900, 36 months,17.57,D,D4,9 years,RENT,45000,Source Verified,1/09/2015,Current,debt_consolidation,TN,2000.76,679.22,INDIVIDUAL,0
18625529,9000,9000, 36 months,12.99,C,C1,10+ years,RENT,38000,Not Verified,1/05/2014,,debt_consolidation,CA,5760.99,303.21,INDIVIDUAL,0
23212333,18000,18000, 36 months,6.49,A,A2,10+ years,MORTGAGE,175000,Verified,1/07/2014,Current,debt_consolidation,PA,9936.85,551.61,INDIVIDUAL,0
16721421,5000,5000, 36 months,10.99,B,B2,,MORTGAGE,64770,Verified,1/04/2014,Current,home_improvement,IL,3437.07,163.67,INDIVIDUAL,0
65440494,6000,6000, 36 months,10.99,B,B4,9 years,MORTGAGE,80000,Verified,1/10/2015,Current,debt_consolidation,CA,581.9,196.41,INDIVIDUAL,0
733629,9000,9000, 36 months,7.88,A,A5,< 1 year,RENT,55000,Verified,1/08/2010,Fully Paid,debt_consolidation,NY,10133.95,295.17,INDIVIDUAL,0
8907077,12000,12000, 36 months,19.2,D,D3,7 years,RENT,46000,Not Verified,1/09/2013,Current,debt_consolidation,WA,11908.78,441.09,INDIVIDUAL,0
63039699,16800,16800, 60 months,27.88,G,G3,< 1 year,MORTGAGE,42000,Source Verified,1/09/2015,In Grace Period,credit_card,NJ,1539.59,521.87,INDIVIDUAL,0
57295000,20000,20000, 36 months,15.61,D,D1,10+ years,MORTGAGE,70000,Verified,1/07/2015,Late (31-120 days),debt_consolidation,NJ,2779.86,699.3,INDIVIDUAL,0
58095237,10000,10000, 36 months,10.99,B,B4,< 1 year,RENT,62400,Source Verified,1/07/2015,Current,debt_consolidation,CA,1624.49,327.34,INDIVIDUAL,0
1647095,12000,"12,000", 36 months,6.62,A,A2,10+ years,OWN,62000,Not Verified,1/07/2012,Fully Paid,credit_card,AL,13262.52166,377.22,INDIVIDUAL,0
18283814,12000,12000, 36 months,14.49,C,C4,,RENT,32352,Verified,1/06/2014,Current,debt_consolidation,NY,7847,413,INDIVIDUAL,0
38418905,10000,10000, 36 months,8.19,A,A5,10+ years,MORTGAGE,100000,Not Verified,1/11/2014,Current,debt_consolidation,IN,4394.95,314.25,INDIVIDUAL,0
59561325,25000,25000, 36 months,10.99,B,B4,,RENT,70000,Not Verified,1/08/2015,Current,debt_consolidation,SC,4076.49,818.35,INDIVIDUAL,0
24564976,3600,3600, 36 months,13.35,C,C2,10+ years,RENT,42000,Not Verified,1/07/2014,Current,debt_consolidation,LA,2072.47,121.91,INDIVIDUAL,0
65596915,10825,10825, 36 months,16.55,D,D2,3 years,RENT,49000,Source Verified,1/10/2015,Current,major_purchase,NJ,1140.64,383.53,INDIVIDUAL,0
43937087,24000,24000, 36 months,11.53,B,B5,10+ years,MORTGAGE,75000,Source Verified,1/03/2015,Current,debt_consolidation,IL,7095.18,791.77,INDIVIDUAL,0
30555113,22000,22000, 60 months,20.2,E,E3,3 years,MORTGAGE,82000,Source Verified,1/10/2014,Fully Paid,debt_consolidation,IL,22991.18,22405.86,INDIVIDUAL,0
14707993,4200,4200, 36 months,10.99,B,B2,3 years,MORTGAGE,70000,Source Verified,1/03/2014,Fully Paid,debt_consolidation,NY,4481.856205,3519.43,INDIVIDUAL,0
1099225,10000,10000, 36 months,9.91,B,B1,10+ years,MORTGAGE,120000,Verified,1/09/2011,Fully Paid,debt_consolidation,CA,11331.94,4580.29,INDIVIDUAL,0
10677467,16125,16125, 60 months,25.57,F,F5,< 1 year,RENT,37000,Verified,1/11/2013,Current,debt_consolidation,CA,11967.5,478.7,INDIVIDUAL,0
42113085,8000,8000, 36 months,8.67,B,B1,2 years,MORTGAGE,80000,Not Verified,1/01/2015,Current,debt_consolidation,CA,2777.27,253.18,INDIVIDUAL,0
41312982,20000,20000, 36 months,6.03,A,A1,1 year,MORTGAGE,74000,Source Verified,1/01/2015,Current,credit_card,WI,7297.94,608.72,INDIVIDUAL,0
59711433,24000,24000, 36 months,13.33,C,C3,8 years,OWN,60000,Not Verified,1/07/2015,Current,debt_consolidation,MI,4044.63,812.48,INDIVIDUAL,0
47983956,5000,5000, 36 months,13.99,C,C4,7 years,MORTGAGE,45000,Verified,1/04/2015,Charged Off,car,NV,520.37,170.87,INDIVIDUAL,0
65632021,20000,20000, 36 months,10.99,B,B4,4 years,RENT,120000,Source Verified,1/10/2015,Current,debt_consolidation,NY,1951.83,654.68,INDIVIDUAL,0
55407176,28000,28000, 60 months,19.99,E,E4,4 years,MORTGAGE,87000,Source Verified,1/07/2015,Current,debt_consolidation,LA,4418.98,741.68,INDIVIDUAL,0
678221,2000,2000, 36 months,13.61,C,C2,5 years,RENT,24600,Source Verified,1/06/2010,Fully Paid,moving,OK,2296.55,11,INDIVIDUAL,0
4150509,18000,18000, 36 months,10.16,B,B1,5 years,RENT,75000,Not Verified,1/02/2013,Fully Paid,credit_card,CA,20071.74186,10768.54,INDIVIDUAL,0
1564063,20000,20000, 60 months,19.99,E,E1,1 year,MORTGAGE,50000,Verified,1/06/2012,Charged Off,home_improvement,AL,16419.27,529.77,INDIVIDUAL,0
8759354,6000,6000, 36 months,19.52,D,D4,7 years,RENT,60000,Not Verified,1/09/2013,Charged Off,other,SC,3891.01,221.52,INDIVIDUAL,568.51
66772412,20000,20000, 60 months,12.29,C,C1,6 years,MORTGAGE,60000,Not Verified,1/10/2015,Current,credit_card,SC,1316.18,447.83,INDIVIDUAL,0
50186906,18250,18250, 60 months,20.49,E,E4,10+ years,OWN,36500,Source Verified,1/05/2015,Current,credit_card,AZ,3887.31,488.51,INDIVIDUAL,0
18475720,35000,35000, 60 months,18.99,E,E1,4 years,MORTGAGE,116000,Verified,1/05/2014,Charged Off,debt_consolidation,SC,11800.49,907.73,INDIVIDUAL,0
43328358,6000,6000, 36 months,6.49,A,A2,3 years,MORTGAGE,55000,Source Verified,1/02/2015,Current,debt_consolidation,MD,2018.24,183.87,INDIVIDUAL,0
8084436,12000,12000, 60 months,20.31,D,D5,10+ years,RENT,55000,Verified,1/08/2013,Current,other,HI,9280.29,320.01,INDIVIDUAL,0
15160684,30000,30000, 60 months,12.99,B,B5,10+ years,MORTGAGE,93333,Verified,1/03/2014,Current,debt_consolidation,IL,14331.24,682.44,INDIVIDUAL,0
57608281,10000,10000, 60 months,11.53,B,B5,10+ years,MORTGAGE,63800,Source Verified,1/07/2015,Current,credit_card,WI,1307.67,220.08,INDIVIDUAL,0
43895883,14000,14000, 36 months,9.99,B,B3,10+ years,MORTGAGE,60000,Source Verified,1/02/2015,Current,debt_consolidation,TN,4960.71,451.68,INDIVIDUAL,0
64648289,22500,22500, 60 months,18.25,E,E1,3 years,MORTGAGE,70000,Source Verified,1/10/2015,Current,,WV,1666.23,574.42,INDIVIDUAL,0
