,member_id,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
,58759949,11.53,< 1 year,Source Verified,1/07/2015,Current,debt_consolidation,5750.88,0
,6489564,11.55,5 years,Verified,1/09/2013,Current,credit_card,12329.28,0
,67760038,9.99,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,575.74,0
,21278657,15.61,10+ years,Verified,1/06/2014,Current,,10307.69,0
,65429287,9.17,10+ years,Not Verified,1/10/2015,Current,credit_card,1116.25,0
,37557613,11.44,10+ years,Source Verified,1/11/2014,Current,house,3508.11,0
,9317735,25.57,3 years,Verified,1/10/2013,Current,home_improvement,9262.21,0
,806721,5.79,3 years,Not Verified,1/12/2010,Fully Paid,debt_consolidation,6545.27,0
,64964837,9.99,2 years,Verified,1/10/2015,,credit_card,1815.46,0
,5464740,24.7,8 years,Verified,1/04/2013,Charged Off,small_business,39296.4,2058.48
,58748961,7.26,10+ years,Not Verified,1/07/2015,Current,debt_consolidation,1113.46,0
,43816087,13.99,4 years,Source Verified,1/03/2015,Current,debt_consolidation,4173.41,0
,3006724,15.31,10+ years,Not Verified,1/01/2013,Fully Paid,credit_card,14268.4687,0
,50217163,13.33%,6 years,Source Verified,1/05/2015,Current,,9427.04,0
,16663235,11.99,6 years,Source Verified,1/04/2014,Current,credit_card,5977.8,0
,62333278,9.99,10+ years,Verified,1/09/2015,Current,credit_card,2340.27,0
,49935473,16.55,10+ years,Source Verified,1/05/2015,Current,debt_consolidation,6912.81,0
,34120383,6.49,7 years,Not Verified,1/10/2014,Current,major_purchase,2294.84,0
,26527736,12.49,< 1 year,Not Verified,1/08/2014,Fully Paid,,6136.94,0
,49985061,14.65,3 years,Source Verified,1/05/2015,Current,debt_consolidation,3744.56,0
,5791230,8.9,5 years,Verified,1/05/2013,Current,debt_consolidation,24379.36,0
,7451586,16.78,< 1 year,Verified,1/07/2013,Current,debt_consolidation,13341.62,0
,61211183,14.65,10+ years,Source Verified,1/08/2015,Current,debt_consolidation,1094.07,0
,71625824,11.99,4 years,Source Verified,1/12/2015,Current,credit_card,0,0
,58642481,7.26,< 1 year,Not Verified,1/08/2015,Current,debt_consolidation,1483.98,0
,55397900,5.32,10+ years,Source Verified,1/06/2015,Current,credit_card,5894.26,0
,65427222,11.53,7 years,Verified,1/10/2015,Current,home_improvement,586.16,0
,70429434,8.18,3 years,Verified,1/11/2015,Current,debt_consolidation,244.09,0
,7203971,15.31,10+ years,Verified,1/06/2013,Fully Paid,credit_card,15096.98,0
,71316607,6.24,4 years,Not Verified,1/12/2015,Current,credit_card,478.77,0
,60938323,20.99,6 years,Verified,1/08/2015,Current,other,1058.6,0
,60918879,13.99,10+ years,Source Verified,1/08/2015,Current,debt_consolidation,2772.95,0
,49912999,15.61,5 years,Source Verified,1/05/2015,Current,medical,3645.34,0
,10430680,8.9,10+ years,Verified,1/11/2013,Fully Paid,credit_card,10864.14,0
,63474907,13.33,10+ years,Verified,1/10/2015,Current,debt_consolidation,3489.78,0
,71915866,8.38,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,620.93,0
,70570418,13.18,4 years,Verified,1/12/2015,Current,other,185.08,0
,35804664,14.99,3 years,Source Verified,1/10/2014,In Grace Period,debt_consolidation,6150.79,0
,44008341,12.29,10+ years,Not Verified,1/02/2015,Current,other,1328.74,0
,54946105,12.29%,10+ years,Source Verified,1/06/2015,Current,debt_consolidation,3121.15,0
,53432100,17.57,5 years,Verified,1/05/2015,Current,debt_consolidation,3517.08,0
,60897310,17.57,< 1 year,Verified,1/08/2015,Current,debt_consolidation,1389.22,0
,5996838,16.29,2 years,Not Verified,1/05/2013,Charged Off,debt_consolidation,6999.06,1173.52
,67696987,12.29,1 year,Verified,1/10/2015,Current,debt_consolidation,669.37,0
,16551741,10.99,5 years,Source Verified,1/04/2014,Current,credit_card,4124.61,0
,63088582,6.24,4 years,Source Verified,1/08/2015,Current,,3093.8,0
,14468871,15.31,2 years,Verified,1/03/2014,Current,debt_consolidation,14551.79,0
,35523156,15.61,4 years,Not Verified,1/11/2014,Current,home_improvement,6515.06,0
,21018182,10.99,2 years,Source Verified,1/07/2014,Current,debt_consolidation,8838.18,0
,71316144,6.24,3 years,Not Verified,1/12/2015,Current,credit_card,241.48,0
,1473496,16.29,< 1 year,Source Verified,1/04/2012,Charged Off,debt_consolidation,1090.18,244.53
,41383264,12.99,,Source Verified,1/01/2015,Current,debt_consolidation,3118.13,0
,11679283,9.67,< 1 year,Not Verified,1/12/2013,Current,credit_card,7705.72,0
,3871692,15.31,1 year,Verified,1/01/2013,Current,debt_consolidation,22657.1,0
,21358023,16.29,2 years,Source Verified,1/06/2014,Fully Paid,credit_card,11542.36,0
,4225529,7.9,< 1 year,Source Verified,1/04/2014,Current,debt_consolidation,12516.2,0
,7207922,20.49,10+ years,Verified,1/06/2013,Current,credit_card,9957.51,0
,61291371,12.29,10+ years,Verified,1/08/2015,Current,debt_consolidation,1819.43,0
,54786800,13.33,4 years,Source Verified,1/06/2015,Current,debt_consolidation,2395.77,0
,72227201,13.67,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,335.31,0
,70069631,10.99,10+ years,Verified,1/11/2015,Current,major_purchase,259.44,0
,8132791,20.31,1 year,Not Verified,1/08/2013,Fully Paid,moving,1253.21,0
,35052114,7.69,2 years,Verified,1/10/2014,Current,debt_consolidation,13075.71,0
,590167,11.14,3 years,Not Verified,1/12/2009,Fully Paid,credit_card,2941.49,0
,8417185,22.2,2 years,Not Verified,1/09/2013,,other,19540.68,0
,70699801,9.17,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,470.55,0
,49464264,16.55,10+ years,Verified,1/05/2015,Current,,2252.81,0
,47903289,10.99,10+ years,Source Verified,1/04/2015,Current,credit_card,5655.8,0
,60164001,10.99,10+ years,Not Verified,1/08/2015,Current,debt_consolidation,827.72,0
,11729403,14.98,6 years,Verified,1/12/2013,Current,debt_consolidation,8560.8,0
,923446,9.63,6 years,Not Verified,1/04/2011,Fully Paid,other,6361.19,0
,1157666,18.64,10+ years,Verified,1/10/2011,Charged Off,debt_consolidation,37414.09,1292.09
,19865612,12.99,,Verified,1/06/2014,Current,debt_consolidation,6401.1,0
,52015072,15.61,10+ years,Verified,1/06/2015,Current,debt_consolidation,3526.17,0
,41351272,21.99,< 1 year,Source Verified,1/01/2015,Current,debt_consolidation,4736.5,0
,43435135,15.59,2 years,Not Verified,1/02/2015,Current,credit_card,959.12,0
,666362,13.48,10+ years,Verified,1/05/2010,Does not meet the credit policy. Status:Fully Paid,home_improvement,22645.09,0
,44144092,13.33,10+ years,Source Verified,1/02/2015,Current,debt_consolidation,8039.47,0
,35785068,6.49,6 years,Not Verified,1/11/2014,Late (31-120 days),credit_card,2520.7,0
,13656950,8.9,,Source Verified,1/02/2014,Fully Paid,credit_card,24763.95,0
,49424055,6.92,10+ years,Not Verified,1/04/2015,Current,credit_card,6318.32,0
,31246539,18.99,< 1 year,Verified,1/10/2014,Current,debt_consolidation,13615.95,0
,31726864,12.49,10+ years,Verified,1/10/2014,Current,debt_consolidation,3010.5,0
,9003064,15.61,2 years,Not Verified,1/09/2013,Charged Off,debt_consolidation,7373.77,0
,18144065,10.99,4 years,Source Verified,1/05/2014,Current,credit_card,6285,0
,64666413,12.69,7 years,Not Verified,1/09/2015,Current,home_improvement,1475.76,0
,5023253,15.8,10+ years,Not Verified,1/04/2013,Fully Paid,debt_consolidation,8156.1,0
,720030,13.61,3 years,Not Verified,1/08/2010,Does not meet the credit policy. Status:Fully Paid,,7292.13,0
,63019995,13.33,6 years,Verified,1/09/2015,Current,debt_consolidation,705.76,0
,46132036,17.86,10+ years,Source Verified,1/03/2015,Current,home_improvement,4208.35,0
,21539104,16.29,6 years,Not Verified,1/06/2014,Current,debt_consolidation,6761.88,0
,51703451,12.29,9 years,Source Verified,1/05/2015,Current,debt_consolidation,5322.82,0
,64885984,18.25,,Verified,1/10/2015,Current,vacation,215.65,0
,8757336,6.62,10+ years,Verified,1/09/2013,Current,credit_card,18044.49,0
,34943167,9.17,3 years,Not Verified,1/10/2014,Current,debt_consolidation,2674.86,0
,1816726,13.11,5 years,Verified,1/09/2012,Fully Paid,debt_consolidation,5769.426796,0
,26697698,6.49,2 years,Source Verified,1/08/2014,Current,home_improvement,13024.04,0
,60787482,16.55,10+ years,Source Verified,1/08/2015,Current,,1454.63,0
,49812281,23.99,10+ years,Verified,1/04/2015,Charged Off,debt_consolidation,1822.32,0
,71156090,15.41,5 years,Source Verified,1/12/2015,,debt_consolidation,303.49,0
,24715537,13.35,1 year,Source Verified,1/07/2014,Fully Paid,credit_card,2173.74,0
,1540637,20.99,10+ years,Verified,1/05/2012,Fully Paid,credit_card,11388.43802,0
,35362906,15.61,< 1 year,Source Verified,1/10/2014,Current,debt_consolidation,3909.14,0
,45311976,6.68,5 years,Source Verified,1/03/2015,Current,,5518.24,0
,3547877,13.11,6 years,Source Verified,1/01/2013,Fully Paid,credit_card,34016.89475,0
,59571125,12.29%,6 years,Not Verified,1/07/2015,Current,credit_card,992.41,0
,1169212,8.9,8 years,Not Verified,1/10/2011,Fully Paid,debt_consolidation,14629.45676,0
,67802330,8.18,10+ years,Source Verified,1/10/2015,Current,,598.9,0
,51524331,5.32,< 1 year,Not Verified,1/05/2015,Current,credit_card,2887.49,0
,64796617,14.65,< 1 year,Verified,1/10/2015,Current,debt_consolidation,1120.11,0
,68288754,12.59,2 years,Not Verified,1/11/2015,Current,debt_consolidation,397.78,0
,483959,12.84,1 year,Not Verified,1/06/2009,Fully Paid,,4235.81,0
,4671469,15.8,3 years,Not Verified,1/03/2013,Fully Paid,debt_consolidation,12302.39,0
,630035,10.99,3 years,Not Verified,1/03/2010,Fully Paid,credit_card,18747.21,0
,53442148,11.53,,Verified,1/05/2015,Current,credit_card,3787.63,0
,71368368,10.64,< 1 year,Verified,1/12/2015,Current,debt_consolidation,767.46,0
,64020394,9.17,3 years,Source Verified,1/09/2015,Current,credit_card,885.51,0
,49789541,16.55,3 years,Not Verified,1/04/2015,Fully Paid,medical,4089.19,0
,61321062,8.18%,10+ years,Verified,1/08/2015,Current,major_purchase,374.31,0
,2837149,13.11,1 year,Verified,1/12/2012,Fully Paid,debt_consolidation,29855.86861,0
,1751708,11.14,3 years,Not Verified,1/09/2012,Charged Off,wedding,6302.35,0
,7648315,14.33,5 years,Not Verified,1/07/2013,Current,debt_consolidation,7212.84,0
,64770911,7.26,< 1 year,Source Verified,1/10/2015,Current,,925.88,0
,619890,7.51,1 year,Verified,1/02/2010,Fully Paid,other,10942.51,0
,44998754,10.99,< 1 year,Verified,1/02/2015,Current,home_improvement,5187.69,0
,32638599,9.17,7 years,Verified,1/10/2014,Current,debt_consolidation,4076.6,0
,72150118,18.49,10+ years,Verified,1/12/2015,Current,debt_consolidation,0,0
,31116926,16.99,10+ years,Source Verified,1/10/2014,Current,credit_card,4472.55,0
,974682,9.99,10+ years,Not Verified,1/06/2011,Fully Paid,major_purchase,9211.67,0
,59621517,17.57,10+ years,Source Verified,1/08/2015,Current,credit_card,1872.41,0
,45648914,11.53,8 years,Source Verified,1/03/2015,Current,credit_card,1971.81,0
,65459865,7.26,5 years,Not Verified,1/10/2015,Current,debt_consolidation,1018.44,0
,51964828,17.86,< 1 year,Verified,1/05/2015,Current,debt_consolidation,1949.39,0
,70852485,9.17,8 years,Verified,1/12/2015,Current,credit_card,0,0
,10567761,15.1,10+ years,Source Verified,1/11/2013,Current,credit_card,10829.76,0
,58802589,13.33,6 years,Source Verified,1/07/2015,Current,debt_consolidation,3185.15,0
,63117533,12.69,10+ years,Source Verified,1/09/2015,Current,debt_consolidation,1281.39,0
,1042618,16.89,8 years,Not Verified,1/08/2011,Fully Paid,other,19867.44713,0
,52135017,14.65,10+ years,Verified,1/05/2015,Current,debt_consolidation,6017.32,0
,8441386,18.25,5 years,Verified,1/08/2013,Charged Off,debt_consolidation,10373.83,2702.47
,71785937,18.2,3 years,Verified,1/12/2015,Current,debt_consolidation,190.31,0
,18313487,12.49,1 year,Not Verified,1/05/2014,Current,debt_consolidation,2676,0
,53552332,20.99,4 years,Verified,1/05/2015,Current,debt_consolidation,3728.41,0
,67569907,11.53,2 years,Verified,1/10/2015,Current,debt_consolidation,196.04,0
,46332129,12.29,3 years,Source Verified,1/03/2015,Current,debt_consolidation,2795.96,0
,6999336,6.03,2 years,Not Verified,1/06/2013,Fully Paid,home_improvement,11126.16362,0
,67802133,5.32,2 years,Source Verified,1/10/2015,,debt_consolidation,359.61,0
,29232549,16.29,2 years,Verified,1/09/2014,Late (31-120 days),house,5873.4,0
,618272,14.22,8 years,Not Verified,1/02/2010,Fully Paid,debt_consolidation,12331.24,0
,1672933,12.12,< 1 year,Verified,1/08/2012,Fully Paid,debt_consolidation,32836.09385,0
,5463074,18.49,5 years,Verified,1/04/2013,Fully Paid,credit_card,25035.9666,0
,41359468,15.99,2 years,Source Verified,1/01/2015,Late (16-30 days),debt_consolidation,3875.53,0
,43132718,15.59,< 1 year,Not Verified,1/01/2015,Current,debt_consolidation,1381.12,0
,49869911,7.89,,Verified,1/04/2015,Current,debt_consolidation,2494.11,0
,30154109,18.99,10+ years,Verified,1/09/2014,Current,debt_consolidation,4979.68,0
,63505801,7.89,3 years,Verified,1/09/2015,Current,debt_consolidation,3179.31,0
,11620165,13.98,6 years,Verified,1/12/2013,Current,debt_consolidation,9840.48,0
,51743477,18.25,10+ years,Verified,1/05/2015,Current,debt_consolidation,9101.02,0
,50479902,13.99,10+ years,Source Verified,1/06/2015,Current,other,2353.91,0
,7386859,9.71,10+ years,Not Verified,1/07/2013,Fully Paid,debt_consolidation,10315.66,0
,12002535,7.9,3 years,Verified,1/01/2014,Current,,18022.18,0
,55276498,16.55,10+ years,Not Verified,1/06/2015,Current,debt_consolidation,2249.82,0
,14888628,11.99,8 years,Verified,1/03/2014,Current,debt_consolidation,15621.9,0
,1375970,6.03,10+ years,Verified,1/02/2012,Fully Paid,debt_consolidation,11640.20025,0
,58849278,10.99,10+ years,Verified,1/07/2015,Current,credit_card,3829.55,0
,884259,6.92,3 years,Not Verified,1/03/2011,Fully Paid,home_improvement,4196.37,0
,6506906,13.11,4 years,Not Verified,1/05/2013,Current,,7532.38,0
,8750904,13.05,9 years,Source Verified,1/09/2013,Fully Paid,debt_consolidation,9266.702464,0
,62755156,7.26%,4 years,Source Verified,1/08/2015,Current,debt_consolidation,3079.47,0
,58692238,9.99,1 year,Source Verified,1/07/2015,Current,debt_consolidation,1607.6,0
,59479310,11.53,7 years,Not Verified,1/07/2015,Current,debt_consolidation,2450.55,0
,32487906,9.17,< 1 year,Not Verified,1/10/2014,Current,credit_card,6241.21,0
,41105662,12.39,2 years,Not Verified,1/01/2015,Current,debt_consolidation,1198.39,0
,64353940,15.61,< 1 year,Verified,1/09/2015,Current,credit_card,3375.6,0
,46061724,7.89,7 years,Not Verified,1/03/2015,Current,debt_consolidation,1093.47,0
,31656952,12.49,8 years,Source Verified,1/10/2014,Current,debt_consolidation,6734.02,0
,54485818,9.17,2 years,Source Verified,1/06/2015,Current,debt_consolidation,1744.59,0
,41311641,17.86,< 1 year,Verified,1/01/2015,Current,credit_card,9677.75,0
,11307059,14.98,10+ years,Verified,1/12/2013,Charged Off,debt_consolidation,4605.07,1513.67
,1645124,11.14,10+ years,Not Verified,1/07/2012,Fully Paid,debt_consolidation,3772.396478,0
,7858692,17.56,10+ years,Not Verified,1/07/2013,Current,debt_consolidation,7680.6,0
,17453385,6.62,1 year,Source Verified,1/05/2014,Current,credit_card,15352,0
,54525596,22.99,2 years,Source Verified,1/06/2015,Current,debt_consolidation,1628.22,0
,43828357,10.99,1 year,Source Verified,1/02/2015,Current,debt_consolidation,7841.55,0
,12510344,8.9,10+ years,Not Verified,1/01/2014,Current,debt_consolidation,13145.62,0
,4724102,7.9,5 years,Verified,1/03/2013,Current,debt_consolidation,25814.58,0
,1497924,12.12,4 years,Not Verified,1/05/2012,Fully Paid,credit_card,23954.98277,0
,49910831,10.99,9 years,Source Verified,1/04/2015,Current,debt_consolidation,2090.16,0
,47924105,13.99,3 years,Source Verified,1/04/2015,Current,credit_card,3003.72,0
,70611472,13.67,10+ years,Verified,1/12/2015,Current,debt_consolidation,156,0
,53965698,18.25,9 years,Verified,1/06/2015,Current,credit_card,1776.96,0
,809222,6.54%,< 1 year,Not Verified,1/12/2010,Fully Paid,debt_consolidation,8830.01,0
,61556096,7.89,5 years,Source Verified,1/08/2015,Current,debt_consolidation,1789.46,0
,24494562,14.99,10+ years,Source Verified,1/07/2014,Current,debt_consolidation,6873.78,0
,54586952,7.89,9 years,Source Verified,1/06/2015,Current,debt_consolidation,4710.02,0
,1010659,7.49,9 years,Not Verified,1/07/2011,Fully Paid,,2238.462583,0
,64770980,15.61,5 years,Verified,1/10/2015,Current,credit_card,416.11,0
,55781410,12.69,10+ years,Source Verified,1/06/2015,Current,debt_consolidation,3734.48,0
,43847672,13.33,1 year,Source Verified,1/02/2015,Fully Paid,debt_consolidation,10952.7,0
,68007168,10.99,10+ years,Source Verified,1/11/2015,Current,credit_card,648.57,0
,64182677,7.89,9 years,Not Verified,1/09/2015,,credit_card,1462.27,0
,32118427,22.15,4 years,Verified,1/10/2014,Charged Off,,5488.51,4641.35
,68317969,9.99,10+ years,Not Verified,1/11/2015,Current,credit_card,310.31,0
,1267766,14.27,3 years,Not Verified,1/11/2011,Fully Paid,debt_consolidation,6176.880421,0
,62189340,18.55,2 years,Verified,1/09/2015,Current,small_business,2230.83,0
,67518345,10.99,10+ years,Source Verified,1/10/2015,Current,other,321.23,0
,1813642,13.11,,Not Verified,1/09/2012,Fully Paid,debt_consolidation,3274.256134,0
,618211,11.36,1 year,Not Verified,1/02/2010,Fully Paid,other,10068.72,0
,64852258,14.65,8 years,Source Verified,1/09/2015,Current,debt_consolidation,630.68,0
,3096926,18.49,6 years,Not Verified,1/12/2012,Fully Paid,debt_consolidation,3275.84,0
,37506263,6.49,9 years,Not Verified,1/11/2014,Current,debt_consolidation,4286.69,0
,49352213,24.5,8 years,Verified,1/04/2015,Current,debt_consolidation,5176.18,0
,42072965,15.59,10+ years,Source Verified,1/01/2015,Fully Paid,debt_consolidation,11910.03,0
,59649737,26.77,10+ years,Source Verified,1/07/2015,Current,credit_card,1625.44,0
,1573018,7.62,10+ years,Source Verified,1/06/2012,Fully Paid,credit_card,3138.32,0
,14609170,9.67,5 years,Not Verified,1/03/2014,Fully Paid,credit_card,2200.92,0
,3639616,6.62,10+ years,Not Verified,1/01/2013,Fully Paid,debt_consolidation,23149.49,0
,43987707,17.57,10+ years,Verified,1/02/2015,Fully Paid,debt_consolidation,32625.43,0
,70740514,7.26,7 years,Verified,1/12/2015,Current,debt_consolidation,910.14,0
,8097415,8.9,5 years,Not Verified,1/08/2013,Fully Paid,,9357.818211,0
,22652356,14.49,7 years,Source Verified,1/07/2014,Current,other,8053.38,0
,7822182,8.9,< 1 year,Verified,1/08/2013,Charged Off,debt_consolidation,9756.88,1504.25
,63426563,19.99,3 years,Source Verified,1/09/2015,Current,debt_consolidation,3669.53,0
,67808280,5.32,2 years,Not Verified,1/10/2015,Current,,357.83,0
,53072058,9.99,,Verified,1/05/2015,Current,debt_consolidation,3379.26,0
,60706918,9.17,1 year,Verified,1/08/2015,Current,home_improvement,286.03,0
,64587451,6.24,10+ years,Not Verified,1/10/2015,Current,home_improvement,638.73,0
,3407464,18.75,2 years,Not Verified,1/12/2012,Fully Paid,debt_consolidation,21041.08401,0
