member_id,funded_amnt,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
13650377,15000,16.99,5 years,Source Verified,1/2/2014,Charged Off,debt_consolidation,6336.07,0.0
71846247,21350,10.64,9 years,Not Verified,1/12/2015,Current,credit_card,682.72,0.0
63197085,23000,13.33,10+ years,Not Verified,1/8/2015,Current,debt_consolidation,2091.85,0.0
5013199,25225,17.27%,6 years,Verified,1/4/2013,Fully Paid,credit_card,34042.81951,0.0
1346297,5375,17.27,4 years,Not Verified,1/6/2012,Charged Off,credit_card,3375.88,501.28
10753214,22750,18.55%,10+ years,Verified,1/12/2013,Current,credit_card,14151.29,0.0
69697679,17000,8.18,5 years,Source Verified,1/11/2015,Current,credit_card,1052.83,0.0
11939675,30000,17.57,10+ years,Verified,1/1/2014,Fully Paid,credit_card,36270.29925,0.0
69667487,15000,5.32%,7 years,Not Verified,1/11/2015,Current,credit_card,894.59,0.0
51663839,8000,11.53,10+ years,Not Verified,1/6/2015,Current,debt_consolidation,1842.39,0.0
5396937,$19200,10.16,5 years,Not Verified,1/4/2013,Fully Paid,credit_card,22093.13224,0.0
11973084,10000,16.99,6 years,Verified,1/1/2014,Fully Paid,debt_consolidation,12852.84,0.0
70249458,7200,10.99,6 years,Not Verified,1/11/2015,Current,debt_consolidation,248.88,0.0
60976988,2500,17.57,4 years,Source Verified,1/8/2015,Current,vacation,446.81,0.0
15029494,16675,12.99,10+ years,Source Verified,1/3/2014,,debt_consolidation,18861.11,0.0
65286874,15000,10.99,10+ years,Not Verified,1/10/2015,Current,small_business,1486.76,0.0
40010452,12000,6.03,2 years,Source Verified,1/12/2014,Current,home_improvement,4739.95,0.0
8749956,10000,9.71,10+ years,Not Verified,1/9/2013,Fully Paid,debt_consolidation,11242.60482,0.0
1429420,12000,9.76,9 years,Verified,1/3/2012,,debt_consolidation,13887.72187,0.0
19876142,35000,12.49,10+ years,Verified,1/10/2014,Current,debt_consolidation,17536.36,0.0
65430805,7200,8.18,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,675.42,0.0
43456908,25000,6.99,3 years,Not Verified,1/2/2015,,credit_card,8480.31,0.0
65552062,20000,10.99,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,1273.72,0.0
46856778,5000,12.29,4 years,Source Verified,1/3/2015,Current,credit_card,1660.87,0.0
10330646,12000,14.3,10+ years,Not Verified,1/11/2013,Fully Paid,debt_consolidation,14311.47624,0.0
70589917,28000,6.24,9 years,Not Verified,1/12/2015,Current,home_improvement,845.16,0.0
53714470,8000,7.89,< 1 year,Source Verified,1/6/2015,Charged Off,home_improvement,997.65,0.0
57345413,20000,14.65,10+ years,Source Verified,1/7/2015,Fully Paid,debt_consolidation,20010.17,0.0
17433291,9600,8.9,7 years,Source Verified,1/5/2014,Fully Paid,debt_consolidation,10274.6,0.0
49801104,6350,10.99,7 years,Not Verified,1/4/2015,Current,credit_card,1677.08,0.0
8907077,12000,19.2%,7 years,Not Verified,1/9/2013,,debt_consolidation,11908.78,0.0
12657262,20400,9.67,2 years,Verified,1/2/2014,Fully Paid,credit_card,23054.61,0.0
21538841,7625,7.12,9 years,Not Verified,1/6/2014,Fully Paid,,7993.22,0.0
21188532,19500,10.15,10+ years,Not Verified,1/6/2014,Fully Paid,credit_card,21441.20977,0.0
27039023,5000,11.67,7 years,Source Verified,1/8/2014,In Grace Period,vacation,2644.64,0.0
42473869,16000,9.49,1 year,Verified,1/1/2015,Current,debt_consolidation,3674.47,0.0
12447264,27600,15.61,10+ years,Source Verified,1/2/2014,Current,debt_consolidation,15306.04,0.0
70369094,30000,18.2,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,734.75,0.0
49934584,16425,16.99,9 years,Source Verified,1/4/2015,Current,debt_consolidation,4653.15,0.0
39142290,"22,675",21.99,< 1 year,Verified,1/12/2014,Default,small_business,6899.18,0.0
7831802,24000,10.64,< 1 year,Verified,1/8/2013,Fully Paid,debt_consolidation,27620.00928,0.0
6047779,14675,23.76,10+ years,Verified,1/5/2013,Charged Off,debt_consolidation,7817.34,1669.31
15358825,13200,15.61,9 years,Source Verified,1/3/2014,Fully Paid,debt_consolidation,15269.03,0.0
14618973,30000,23.43,7 years,Source Verified,1/3/2014,Charged Off,debt_consolidation,11944.1,0.0
68340327,6000,13.67,2 years,Verified,1/11/2015,Current,debt_consolidation,399.11,0.0
15629870,12000,12.49%,5 years,Source Verified,1/5/2014,Current,debt_consolidation,5398.4,0.0
68439105,25000,6.24,8 years,Not Verified,1/11/2015,Current,credit_card,1509.23,0.0
46746161,9000,11.53,3 years,Not Verified,1/3/2015,Current,debt_consolidation,2957.67,0.0
66483279,6600,12.29,< 1 year,Source Verified,1/10/2015,Current,debt_consolidation,651.38,0.0
43945895,9800,9.17,4 years,Not Verified,1/2/2015,Fully Paid,debt_consolidation,10268.88,0.0
58810129,10000,7.26,10+ years,Verified,1/8/2015,Current,debt_consolidation,1545.82,0.0
8927039,22000,18.55,10+ years,Source Verified,1/9/2013,Fully Paid,debt_consolidation,27810.92687,0.0
50105423,12000,12.29,< 1 year,Verified,1/5/2015,Current,debt_consolidation,2854.94,0.0
22200801,10000,13.98,,Verified,1/7/2014,Current,debt_consolidation,4189.84,0.0
11917056,6400,15.61%,10+ years,Source Verified,1/12/2013,Current,credit_card,5370.24,0.0
71228074,24000,11.99,1 year,Not Verified,1/12/2015,Current,other,501.78,0.0
72767218,20000,8.38,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,0.0,0.0
23884210,10000,15.61,< 1 year,Verified,1/7/2014,Current,debt_consolidation,4099.04,0.0
72078857,3000,15.41,10+ years,Verified,1/12/2015,Current,major_purchase,99.46,0.0
42762765,12000,12.69,10+ years,Source Verified,1/2/2015,Current,credit_card,2974.08,0.0
818702,14650,15.57,10+ years,Verified,1/1/2011,Fully Paid,debt_consolidation,21174.99712,0.0
43123065,14000,7.49,10+ years,Not Verified,1/2/2015,Current,debt_consolidation,4783.9,0.0
49810819,25000,16.99,10+ years,Source Verified,1/4/2015,Current,credit_card,4922.25,0.0
45790012,8200,13.99%,8 years,Not Verified,1/3/2015,Current,,2789.45,0.0
51975520,11625,15.61,7 years,Source Verified,1/5/2015,Current,debt_consolidation,2861.84,0.0
7833026,12000,10.64,4 years,Not Verified,1/8/2013,Current,debt_consolidation,11344.91,0.0
59074172,20000,14.65,10+ years,Source Verified,1/7/2015,Current,credit_card,2425.8,0.0
7832972,22000,15.22,9 years,Verified,1/8/2013,Current,debt_consolidation,15242.37,0.0
63158280,28000,16.55,10+ years,Source Verified,1/8/2015,Late (31-120 days),credit_card,2041.62,0.0
43445096,10000,11.44,10+ years,Source Verified,1/1/2015,Current,credit_card,2403.22,0.0
24795157,12000,15.61,,Source Verified,1/7/2014,Current,debt_consolidation,7132.86,0.0
19625426,35000,15.61,6 years,Source Verified,1/6/2014,Current,debt_consolidation,16034.1,0.0
39794075,15775,19.99,2 years,Verified,1/12/2014,Fully Paid,debt_consolidation,18324.56,0.0
57926585,15000,12.29,8 years,Source Verified,1/7/2015,Current,debt_consolidation,2004.98,0.0
13317321,10000,11.99,4 years,Source Verified,1/2/2014,,credit_card,7638.3,0.0
17613664,12000,19.47,< 1 year,Source Verified,1/5/2014,Current,,8854.6,0.0
16663235,9000,11.99%,6 years,Source Verified,1/4/2014,Current,credit_card,5977.8,0.0
19786559,3975,11.67,,Verified,1/6/2014,Current,credit_card,2496.79,0.0
35943577,13000,7.69,6 years,Not Verified,1/10/2014,Current,debt_consolidation,5671.73,0.0
61056847,10000,8.18,6 years,Source Verified,1/8/2015,Current,,1561.91,0.0
37937492,10000,12.39,3 years,Verified,1/11/2014,Current,debt_consolidation,4669.26,0.0
34973024,12925,22.15,3 years,Source Verified,1/10/2014,Charged Off,other,3380.56,2322.22
45311976,18000,6.68,5 years,Source Verified,1/3/2015,Current,major_purchase,5518.24,0.0
60867003,$10000,19.19,10+ years,Source Verified,1/8/2015,Current,major_purchase,1291.64,0.0
28752023,20000,7.12,9 years,Verified,1/9/2014,Current,debt_consolidation,9898.24,0.0
65670617,20000,8.18,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,1916.98,0.0
60577772,"10,000",13.99,10+ years,Verified,1/8/2015,Current,debt_consolidation,1155.43,0.0
34460939,16000,13.98,10+ years,Not Verified,1/10/2014,Fully Paid,debt_consolidation,17913.4,0.0
1294324,7700,16.77,3 years,Source Verified,1/12/2011,Charged Off,other,4911.95,271.12
71356438,18000,12.59,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,393.2,0.0
8571014,21000,17.56,3 years,Verified,1/9/2013,Current,,14790.65,0.0
39930388,28100,20.99,5 years,Source Verified,1/12/2014,Late (31-120 days),debt_consolidation,8495.01,0.0
70318155,25000,6.89,5 years,Not Verified,1/11/2015,Current,credit_card,761.11,0.0
2835407,6400,14.33,10+ years,Not Verified,1/12/2012,Fully Paid,debt_consolidation,7911.452545,0.0
9147598,18000,16.2,10+ years,Verified,1/11/2013,Current,debt_consolidation,15864.5,0.0
1895497,25000,17.77,10+ years,Verified,1/10/2012,Fully Paid,debt_consolidation,30957.06863,0.0
51390283,16000,19.52,10+ years,Verified,1/5/2015,Current,major_purchase,3339.85,0.0
64352168,25000,10.99,10+ years,Source Verified,1/9/2015,Current,,3258.14,0.0
6807409,17325,13.11,3 years,Verified,1/5/2013,Current,credit_card,18122.85,0.0
21308835,23850,12.49,10+ years,Source Verified,1/6/2014,,credit_card,10192.74,0.0
12440068,4000,8.9,7 years,Not Verified,1/2/2014,Fully Paid,other,4296.44,0.0
2839601,15000,11.14,10+ years,Source Verified,1/1/2013,Fully Paid,debt_consolidation,17714.70303,0.0
21338369,17100,13.35,10+ years,Not Verified,1/6/2014,Charged Off,debt_consolidation,5034.53,2139.23
8647802,16000,9.71,5 years,Source Verified,1/9/2013,Current,debt_consolidation,13878.0,0.0
10718206,28100,20.2,5 years,Source Verified,1/11/2013,Current,other,18690.01,0.0
18874713,12500,13.98,10+ years,Not Verified,1/5/2014,Current,credit_card,5523.87,0.0
1440939,22250,17.99,10+ years,Verified,1/3/2012,In Grace Period,,24818.42,0.0
41421513,21000,12.39,< 1 year,Source Verified,1/1/2015,Charged Off,debt_consolidation,3284.57,0.0
57926252,13475,12.29,2 years,Not Verified,1/7/2015,Current,home_improvement,2687.44,0.0
43297294,17500,11.99,10+ years,Verified,1/2/2015,Current,debt_consolidation,6369.56,0.0
49645736,20000,7.89,10+ years,Source Verified,1/4/2015,Current,,4988.23,0.0
23062902,6500,13.35,10+ years,Source Verified,1/7/2014,Current,debt_consolidation,3961.98,0.0
43326289,12000,12.39,3 years,Source Verified,1/2/2015,Current,,4392.5,0.0
9900048,10625,15.61,10+ years,Verified,1/10/2013,Current,debt_consolidation,6660.88,0.0
59631014,12000,15.61,4 years,Verified,1/7/2015,Current,credit_card,2087.49,0.0
12458262,12000,9.67,10+ years,Verified,1/1/2014,Fully Paid,credit_card,13251.33,0.0
8607013,11850,17.56,9 years,Not Verified,1/9/2013,Fully Paid,,13154.17429,0.0
43375800,20000,9.49,6 years,Source Verified,1/2/2015,Current,credit_card,7035.73,0.0
14988108,27050,20.49,< 1 year,Not Verified,1/4/2014,Current,,15205.26,0.0
4863012,15000,16.29%,5 years,Source Verified,1/4/2013,Current,debt_consolidation,12109.57,0.0
1814452,10000,13.11,1 year,Verified,1/9/2012,Charged Off,debt_consolidation,7071.49,2011.09
33960277,"$33,600",12.99,10+ years,Verified,1/11/2014,Current,debt_consolidation,10676.51,0.0
715247,10000,13.98,5 years,Not Verified,1/7/2010,Fully Paid,credit_card,12294.75,0.0
1231263,8000,7.9,< 1 year,Source Verified,1/10/2011,Fully Paid,small_business,9011.458271,0.0
70329286,3000,9.17,2 years,Verified,1/11/2015,Current,credit_card,93.35,0.0
30135318,5200,13.35,< 1 year,Source Verified,1/10/2014,Current,debt_consolidation,2641.35,0.0
65518806,12000,14.65,5 years,Not Verified,1/10/2015,Current,debt_consolidation,1222.29,0.0
1241966,$12000,12.42,10+ years,Verified,1/11/2011,Fully Paid,debt_consolidation,14698.33562,0.0
52527119,28000,8.18,1 year,Source Verified,1/5/2015,Fully Paid,debt_consolidation,28509.48,0.0
8007694,2000,20.31,2 years,Not Verified,1/7/2013,Charged Off,major_purchase,1806.42,0.0
63505271,24000,7.89,5 years,Not Verified,1/8/2015,Current,,1931.0,0.0
5494541,18200,8.9,10+ years,Source Verified,1/4/2013,Fully Paid,debt_consolidation,20698.97,0.0
66504166,20000,7.26,3 years,Not Verified,1/10/2015,Current,credit_card,1231.79,0.0
49381892,12000,13.33,7 years,Source Verified,1/4/2015,Fully Paid,debt_consolidation,12528.78,0.0
44016208,7000,12.29,3 years,Source Verified,1/2/2015,Current,debt_consolidation,2325.24,0.0
16702110,7000,12.49,7 years,Verified,1/4/2014,Current,credit_card,4917.15,0.0
1745750,5000,18.49,10+ years,Source Verified,1/9/2012,Current,other,5129.68,0.0
72798122,28000,7.91,3 years,Verified,1/12/2015,Issued,credit_card,0.0,0.0
12658192,20000,16.99,7 years,Verified,1/1/2014,Current,credit_card,11429.85,0.0
58829823,14400,6.24,,Verified,1/7/2015,Current,debt_consolidation,2632.91,0.0
60978487,26000,10.99,10+ years,Verified,1/8/2015,Current,debt_consolidation,2810.03,0.0
951544,10000,7.49,1 year,Not Verified,1/5/2011,Fully Paid,home_improvement,11166.88703,0.0
66472168,15000,12.69,1 year,Verified,1/10/2015,Current,debt_consolidation,1006.21,0.0
70317106,12000,9.17,3 years,Not Verified,1/11/2015,Current,debt_consolidation,376.44,0.0
60002054,11100,18.55,10+ years,Source Verified,1/7/2015,Current,credit_card,1403.12,0.0
52981990,19300,17.57,10+ years,Source Verified,1/5/2015,Current,credit_card,3361.45,0.0
20758236,20000,14.49,10+ years,Source Verified,1/6/2014,Charged Off,home_improvement,4234.23,0.0
1971613,18000,8.9,8 years,Verified,1/11/2012,Fully Paid,debt_consolidation,20439.22468,0.0
71796152,35000,9.76,3 years,Verified,1/12/2015,Current,debt_consolidation,720.55,0.0
5426765,7875,17.27,2 years,Verified,1/4/2013,Fully Paid,debt_consolidation,8313.65,0.0
59749446,2400,16.99,4 years,Verified,1/7/2015,Current,other,425.53,0.0
4060037,15000,18.75,7 years,Source Verified,1/2/2013,Fully Paid,debt_consolidation,19043.66197,0.0
12437446,27300,17.57,10+ years,Verified,1/1/2014,Fully Paid,debt_consolidation,32901.7405,0.0
63860383,10000,13.33,4 years,Verified,1/9/2015,Current,other,1339.35,0.0
3617471,6325,11.14,2 years,Verified,1/1/2013,Fully Paid,debt_consolidation,7469.658955,0.0
61360882,5500,13.33,1 year,Source Verified,1/8/2015,Current,other,922.85,0.0
48392062,21000,15.61,3 years,Source Verified,1/4/2015,Current,debt_consolidation,4074.35,0.0
7411210,27325,16.78,9 years,Verified,1/7/2013,Current,credit_card,20252.51,0.0
58689118,24000,9.17,2 years,Source Verified,1/7/2015,Current,debt_consolidation,4578.37,0.0
63079698,25000,12.69,10+ years,Source Verified,1/9/2015,Current,debt_consolidation,3319.27,0.0
61634974,15000,12.29,10+ years,Source Verified,1/8/2015,Current,debt_consolidation,1980.72,0.0
4593452,4000,18.75,8 years,Source Verified,1/3/2013,Fully Paid,debt_consolidation,5215.991269,0.0
58669124,10000,6.24,,Verified,1/7/2015,Current,credit_card,1809.71,0.0
59581038,8000,16.99%,2 years,Verified,1/8/2015,Current,credit_card,1133.21,0.0
7287320,8500,17.56,4 years,Not Verified,1/7/2013,Current,other,9159.75,0.0
65469518,5950,23.99,10+ years,Verified,1/10/2015,Current,other,723.4,0.0
17462553,2600,18.92,1 year,Source Verified,1/5/2014,Charged Off,debt_consolidation,1332.94,0.0
650712,7000,14.59,2 years,Source Verified,1/4/2010,Fully Paid,major_purchase,7749.94,0.0
13620360,21350,24.5,10+ years,Verified,1/2/2014,Fully Paid,debt_consolidation,26842.31,0.0
68240275,8000,5.32,5 years,Source Verified,1/11/2015,Current,,479.48,0.0
49851371,16000,10.99,3 years,Verified,1/4/2015,,debt_consolidation,2772.63,0.0
16622439,10000,12.49,8 years,Source Verified,1/4/2014,Fully Paid,credit_card,11517.63,0.0
1644941,$6800,8.9,1 year,Not Verified,1/7/2012,Fully Paid,debt_consolidation,7749.907861,0.0
8751992,32000,12.35,3 years,Source Verified,1/9/2013,Fully Paid,debt_consolidation,35888.1678,0.0
4377279,12000,12.12,2 years,Verified,1/5/2013,Current,debt_consolidation,8297.77,0.0
60968129,8000,14.65%,3 years,Verified,1/8/2015,Current,debt_consolidation,1373.29,0.0
17311751,15000,13.98,10+ years,Verified,1/5/2014,Fully Paid,credit_card,17478.68,0.0
65812137,6000,9.17,3 years,Verified,1/10/2015,Current,debt_consolidation,760.45,0.0
30985538,2000,15.61,9 years,Not Verified,1/10/2014,Charged Off,home_improvement,769.23,0.0
46818347,11000,12.29,6 years,Source Verified,1/4/2015,Current,credit_card,3294.5,0.0
29392861,25000,14.49,6 years,Source Verified,1/9/2014,Current,debt_consolidation,13766.56,0.0
368309,3900,10.51,1 year,Not Verified,1/11/2008,Fully Paid,credit_card,4540.1,0.0
66311893,5000,12.69,< 1 year,Source Verified,1/10/2015,Current,debt_consolidation,496.14,0.0
42423665,5500,8.67,,Verified,1/1/2015,Current,credit_card,2086.36,0.0
62774939,11000,12.69,9 years,Source Verified,1/8/2015,Current,debt_consolidation,986.44,0.0
1352402,14000,6.62,10+ years,Verified,1/2/2012,Fully Paid,home_improvement,15468.38238,0.0
42574923,13025,20.99,3 years,Source Verified,1/2/2015,Current,other,5455.04,0.0
16270907,5000,14.64,10+ years,Source Verified,1/4/2014,Current,major_purchase,3449.0,0.0
49801088,12000,17.57,< 1 year,Verified,1/5/2015,Current,debt_consolidation,3338.72,0.0
70326217,16275,13.67,10+ years,Verified,1/12/2015,Current,credit_card,541.28,0.0
62966896,21000,7.26,5 years,Not Verified,1/8/2015,Current,debt_consolidation,2595.21,0.0
11019643,10000,9.67,5 years,Not Verified,1/12/2013,Current,debt_consolidation,8028.25,0.0
7217565,11100,17.27,< 1 year,Source Verified,1/6/2013,Charged Off,credit_card,5916.07,1152.47
15309539,12000,12.49,10+ years,Source Verified,1/4/2014,Current,debt_consolidation,8429.19,0.0
1670227,6000,11.14,4 years,Not Verified,1/8/2012,Fully Paid,,7085.668185,0.0
12510074,24000,16.99,3 years,Source Verified,1/1/2014,Charged Off,debt_consolidation,12524.44,3579.43
1665942,26000,15.31,< 1 year,Not Verified,1/8/2012,Fully Paid,debt_consolidation,32535.31293,0.0
1974080,20500,17.27,10+ years,Verified,1/11/2012,Fully Paid,debt_consolidation,23607.99,0.0
31777097,4800,8.39,4 years,Not Verified,1/10/2014,Current,home_improvement,2263.61,0.0
45931281,10000,6.92,10+ years,Not Verified,1/3/2015,Current,credit_card,2771.85,0.0
47571286,26775,12.29,< 1 year,Verified,1/4/2015,Current,credit_card,4823.66,0.0
7018795,25000,17.77,7 years,Verified,1/6/2013,Fully Paid,credit_card,30800.98,0.0
1776528,8000,13.11,3 years,Verified,1/9/2012,Charged Off,debt_consolidation,6939.49,429.97
9001011,26000,19.52,1 year,Verified,1/10/2013,Current,debt_consolidation,18409.52,0.0
44037408,5000,6.92,10+ years,Not Verified,1/2/2015,Current,debt_consolidation,1692.47,0.0
50166838,13000,13.33,< 1 year,Not Verified,1/4/2015,,debt_consolidation,3909.88,0.0
36997328,4500,6.99,10+ years,Not Verified,1/11/2014,Current,credit_card,1942.4,0.0
11049891,14400,14.3,3 years,Not Verified,1/12/2013,Current,debt_consolidation,12354.42,0.0
64243456,4300,13.33,1 year,Not Verified,1/9/2015,Current,,433.53,0.0
2732463,35000,24.89,10+ years,Source Verified,1/12/2012,Current,small_business,36892.84,0.0
63345000,25500,13.99,10+ years,Not Verified,1/9/2015,Current,credit_card,2353.02,0.0
45440398,"11,200",6.92,2 years,Not Verified,1/3/2015,Current,credit_card,3449.89,0.0
5297196,18000,21.49,10+ years,Source Verified,1/4/2013,Current,,21842.48,0.0
55781410,16000,12.69,10+ years,Source Verified,1/6/2015,Current,debt_consolidation,3734.48,0.0
64911968,3600,15.61,10+ years,Source Verified,1/9/2015,Current,debt_consolidation,497.28,0.0
41369488,8000,13.66,10+ years,Verified,1/1/2015,Current,debt_consolidation,3259.25,0.0
29873198,3000,9.17,9 years,Not Verified,1/9/2014,Current,debt_consolidation,1530.24,0.0
22701294,"10,000",9.17,,Verified,1/7/2014,Charged Off,debt_consolidation,3187.9,0.0
7001902,10000,13.11,1 year,Not Verified,1/6/2013,Charged Off,credit_card,8112.7,0.0
46377921,3000,12.29,10+ years,Not Verified,1/3/2015,Current,debt_consolidation,998.55,0.0
25445979,11000,9.17,< 1 year,Not Verified,1/7/2014,,debt_consolidation,8461.39,0.0
8908603,2500,21.7,8 years,Verified,1/9/2013,Fully Paid,other,2849.37,0.0
